varmatrix_1,varmatrix_2
Time_of_data,08-Oct-2015 14:42:49
Start_of_run,28-May-2015 20:06:00
End_of_run,29-May-2015 13:17:50
Risk factor,1.2961074327158
endHEHcyp,36473716352.1945
endTHtosh,47273854862.8471
endpot,1.1005553664e+15
mkHEHcyp,3.29493649784798e-05
meanerrorCyp,0.00907650483540605
comberrorCyp,0.106387889066506
mkTHto3V,4.27485348355919e-05
meanerrorTosh,0.00392689202887916
seucyp,240484.666666667
seutosh,156942
cut,1500
