varmatrix_1,varmatrix_2
Time_of_data,02-Sep-2015 10:11:56
Start_of_run,28/05/2015 20:06:00
End_of_run,29/05/2015 13:17:50
doseend100,14.0535938866019
error_final100,0.143564927507363
doseend400,15.871379446279
error_final400,0.139041261445795
endpot,1.1005553664e+15
mk100,1.27695473718622e-14
mk400,1.44212457917456e-14
cut,2500
