varmatrix_1,varmatrix_2
Time_of_data,02-Sep-2015 10:17:59
Start_of_run,28/05/2015 20:06:00
End_of_run,29/05/2015 13:17:50
doseend100,7.76788975359275
error_final100,0.191892921698459
doseend400,8.31274040209533
error_final400,0.18886478517629
endpot,1.1005553664e+15
mk100,7.05815444706076e-15
mk400,7.55322326880013e-15
cut,2500
