varmatrix_1,varmatrix_2
Time_of_data,16-Jul-2015 15:55:10
Start_of_run,18/05/2015 20:00:00
End_of_run,20/05/2015 05:59:20
doseend100,16.2708296090601
error_final100,0.177478978944643
doseend400,16.9940542791523
error_final400,0.1
endpot,2.0852162016e+15
mk100,7.80294609094987e-15
mk400,8.14978047173844e-15
cut,2500
