varmatrix_1,varmatrix_2
Time_of_data,09-Jun-2015 10:58:35
Start_of_run,18/05/2015 20:00:00
End_of_run,20/05/2015 05:59:20
doseend100,12.5534744783192
error_final100,0.062678862521098
doseend400,14.5022026040779
error_final400,0.1
endpot,2.0852162016e+15
mk100,6.02022680846564e-15
mk400,6.95477168887826e-15
cut,2500
