varmatrix_1,varmatrix_2
Time_of_data,09-Jun-2015 10:53:59
Start_of_run,18/05/2015 20:00:00
End_of_run,20/05/2015 05:59:20
doseend100,21.7762868699289
error_final100,0.0990200775710436
doseend400,6.88735957536104
error_final400,0.1
endpot,2.0852162016e+15
mk100,1.04431793946449e-14
mk400,3.30294746898491e-15
cut,2500
