varmatrix_1,varmatrix_2
Time_of_data,08-Oct-2015 14:55:28
Start_of_run,29-May-2015 20:25:00
End_of_run,30-May-2015 20:15:50
Risk factor,2.15683367937071
endHEHcyp,39636250236.6253
endTHtosh,85488799434.3187
endpot,1.7746775424e+15
mkHEHcyp,2.24445420598968e-05
meanerrorCyp,0.00682161519644687
comberrorCyp,0.106219275246484
mkTHto3V,4.83042713294004e-05
meanerrorTosh,0.00102374559662354
seucyp,261776
seutosh,259251.5
cut,1500
