varmatrix_1,varmatrix_2
Time_of_data,08-Oct-2015 14:53:11
Start_of_run,29-May-2015 20:25:00
End_of_run,30-May-2015 20:15:50
Risk factor,1.7988830626905
endHEHcyp,42381360598.5191
endTHtosh,76239111754.4545
endpot,1.7746775424e+15
mkHEHcyp,2.36611247491749e-05
meanerrorCyp,0.0126449933544707
comberrorCyp,0.106751561379376
mkTHto3V,4.26176615308037e-05
meanerrorTosh,0.00624455995428536
seucyp,279710.5
seutosh,237763.5
cut,1500
