varmatrix_1,varmatrix_2
Time_of_data,09-Jun-2015 15:08:18
Start_of_run,22/05/2015 11:04:00
End_of_run,25/05/2015 20:27:40
doseend100,5.55507710460448
error_final100,0.0642564527616531
doseend400,6.24203115870265
error_final400,0.1
endpot,5.5480460672e+15
mk100,1.0012672997519e-15
mk400,1.12508639674164e-15
cut,2500
