varmatrix_1,varmatrix_2
Time_of_data,09-Jun-2015 15:21:24
Start_of_run,22/05/2015 11:04:00
End_of_run,25/05/2015 20:27:40
doseend100,2.67574891716183
error_final100,0.109672983920226
doseend400,3.0875287567517
error_final400,0.1
endpot,5.5480460672e+15
mk100,4.82286715854944e-16
mk400,5.56507411682312e-16
cut,2500
