varmatrix_1,varmatrix_2
Time_of_data,09-Jun-2015 15:05:37
Start_of_run,22/05/2015 11:04:00
End_of_run,25/05/2015 20:27:40
doseend100,4.21601299804563
error_final100,0.0653671815525247
doseend400,4.31730141928858
error_final400,0.1
endpot,5.5480460672e+15
mk100,7.59909515346432e-16
mk400,7.78166108751769e-16
cut,2500
