varmatrix_1,varmatrix_2
Time_of_data,08-Oct-2015 14:56:00
Start_of_run,02-Jun-2015 09:59:00
End_of_run,02-Jun-2015 21:15:00
Risk factor,1.31220884580119
endHEHcyp,35271399642.9726
endTHtosh,46283442615.2974
endpot,974807030400000
mkHEHcyp,3.61942022602866e-05
meanerrorCyp,0.00495818827018588
comberrorCyp,0.106115897164009
mkTHto3V,4.73478198751293e-05
meanerrorTosh,0.00224175773704175
seucyp,232564.666666667
seutosh,153245.166666667
cut,1500
