varmatrix_1,varmatrix_2
Time_of_data,02-Sep-2015 10:21:07
Start_of_run,29/05/2015 20:25:00
End_of_run,30/05/2015 20:15:50
doseend100,20.5814592394334
error_final100,0.0877876181166678
doseend400,19.2876733907485
error_final400,0.0945400789612137
endpot,1.7746775424e+15
mk100,1.15972951410654e-14
mk400,1.08682692657871e-14
cut,2500
