varmatrix_1,varmatrix_2
Time_of_data,09-Jun-2015 15:43:12
Start_of_run,29/05/2015 20:25:00
End_of_run,30/05/2015 20:15:50
doseend100,37.8244427263058
error_final100,NaN
doseend400,37.4256416533681
error_final400,0.1
endpot,1.7746775424e+15
mk100,2.13134171265579e-14
mk400,2.10886996421644e-14
cut,2500
