varmatrix_1,varmatrix_2
Time_of_data,02-Sep-2015 10:22:16
Start_of_run,29/05/2015 20:25:00
End_of_run,30/05/2015 20:15:50
doseend100,19.0587095366663
error_final100,0.0861137389783829
doseend400,17.7282998269961
error_final400,0.0966682445907245
endpot,1.7746775424e+15
mk100,1.07392521071136e-14
mk400,9.98958932168662e-15
cut,2500
