varmatrix_1,varmatrix_2
Time_of_data,02-Sep-2015 10:29:41
Start_of_run,02/06/2015 09:59:00
End_of_run,02/06/2015 21:16:30
doseend100,10.7787832057883
error_final100,0.0935768095068304
doseend400,12.3269634787549
error_final400,0.0879684964833637
endpot,975523203200000
mk100,1.10492330376466e-14
mk400,1.2636258613141e-14
cut,2500
