varmatrix_1,varmatrix_2
Time_of_data,02-Sep-2015 10:30:39
Start_of_run,02/06/2015 09:59:00
End_of_run,02/06/2015 21:16:30
doseend100,5.37937359832439
error_final100,0.0561901165656895
doseend400,6.23925734056931
error_final400,0.0657086541391267
endpot,975523203200000
mk100,5.51434715307486e-15
mk400,6.39580618903039e-15
cut,2500
